Date,Open,High,Low,Close,Volume,Adj Close
9/2/2012,13.83,13.9,12.95,13.25,14964900,13.25
10/2/2012,13.06,13.48,13,13.33,7676600,13.33
13/2/2012,13.7,13.75,13.11,13.42,11662400,13.42
14/2/2012,13.75,14.55,13.46,14.35,33607000,14.35
15/2/2012,12.95,13.24,11.72,11.8,40990300,11.8
16/2/2012,11.9,12.42,11.71,12.06,9919100,12.06
17/2/2012,12.39,12.99,12.29,12.93,9989100,12.93
21/2/2012,13.05,13.39,12.75,13.03,10004100,13.03
22/2/2012,13,13.07,12.55,12.66,4755200,12.66
23/2/2012,12.8,13,12.68,12.81,3907200,12.81
24/2/2012,12.94,13.06,12.77,12.93,3692600,12.93
27/2/2012,12.89,13.26,12.7,13.24,4837900,13.24
28/2/2012,13.29,13.49,13.1,13.3,4333700,13.3
